CODIGO;ID Zona;Latitud;Longitud
PH009337;06400162;10.37454044;-75.49156265
PH009364;06400162;10.38715937;-75.49275679
PH009375;06400158;10.38128957;-75.46972321
PH009848;06400156;10.40215745;-75.49645029
PH009876;06400159;10.40700039;-75.51316201
PH009899;06400162;10.42008927;-75.46021499
PH009916;06400158;10.39082097;-75.45223189
PH009963;06400159;10.40977667;-75.47261676
PH009969;06400156;10.22863062;-75.19462802
PH009985;06400153;10.36690581;-75.48171759
PH009994;06400156;10.56718889;-75.32199123
PH010026;06400159;10.28093718;-75.51225923
PH010115;06400159;10.40515861;-75.47934441
PH010163;06400156;10.39119477;-75.48845725
PH010248;06400161;10.37562597;-75.48127798
PH010251;06400153;10.25827118;-75.35127767
PH010256;06400156;10.41040795;-75.50223726
PH010262;06400158;10.39734415;-75.50580651
PH010274;06400157;10.13460636;-75.24315455
PH010284;06400153;10.44912507;-75.37071565
PH010289;06400161;10.47706315;-75.49472253
PH000110;06400159;10.28688404;-75.51914989
PH000136;06400159;10.27947497;-75.51404197
PH000343;06400157;10.40252683;-75.4885496
PH000456;06400157;10.40137927;-75.48093105
PH000651;06400153;10.39004649;-75.47127073
PH000696;06400158;10.37936124;-75.47056197
PH000727;06400154;10.38990852;-75.48229971
PH000734;06400154;10.38720535;-75.48951039
PH000829;06400161;10.37786415;-75.48211317
PH000888;06400156;10.40118073;-75.49548608
PH000939;06400156;10.39504647;-75.49594168
PH000953;06400156;10.39424032;-75.49791716
PH001015;06400162;10.38876608;-75.49255273
PH001399;06400162;10.42624978;-75.53884186
PH001448;06400162;10.43189764;-75.53577486
PH001450;06400162;10.43020692;-75.53699219
PH001499;06400161;10.39008723;-75.50998613
PH009791;06400161;10.48505563;-75.48973177
PH009806;06400157;10.37370055;-75.48786093
PH009821;06400157;10.6075356;-75.14302504
PH009836;06400158;10.49343281;-75.12859586
PH009843;06400161;10.37739614;-75.47583053
PH009844;06400162;10.38339694;-75.49387544
PH009871;06400159;10.41132948;-75.45340657
PH009895;06400154;10.32215416;-75.40295184
PH009919;06400153;10.39619325;-75.47522262
PH010010;06400162;10.41256725;-75.46203809
PH010075;06400162;10.53699958;-75.3912119
PH010085;06400161;10.37392713;-75.47432497
PH010135;06400157;9.982254055;-75.26902277
PH010178;06400158;10.373499;-75.46781967
PH010215;06400153;10.25638954;-75.35252061
PH010270;06400162;10.43352828;-75.53258761
PH010273;06400157;10.1404277;-75.22780996
PH010281;06400161;10.32973712;-75.4138348
PH009430;06400157;9.965273049;-75.2831047
PH009459;06400158;10.49716593;-75.12178618
PH009473;06400161;10.39969243;-75.50911563
PH009501;06400158;10.3919885;-75.50507176
PH009535;06400154;10.3709847;-75.4998411
PH009545;06400158;10.27188732;-75.44274408
PH009552;06400159;10.404201;-75.51395673
PH009556;06400158;10.4983013;-75.12857895
PH009581;06400156;10.4019774;-75.49762778
PH009606;06400154;10.38759672;-75.48426149
PH009610;06400162;10.53559127;-75.39886214
PH009638;06400159;10.41030356;-75.45616072
PH009658;06400157;10.39794994;-75.48951745
PH009663;06400159;10.00474567;-75.31624474
PH009671;06400156;10.38769376;-75.45414734
PH009672;06400157;10.37467422;-75.48747227
PH009753;06400162;10.38553662;-75.48709292
PH010299;06400157;10.40568734;-75.51771577
PH010313;06400157;10.37406509;-75.48606149
PH010365;06400158;10.4286918;-75.5160773
PH010392;06400154;10.32094795;-75.40540285
PH010437;06400156;10.38480534;-75.46080878
PH010494;06400153;10.44246391;-75.37252441
PH010511;06400154;10.33235231;-75.39950064
PH010526;06400153;10.25434626;-75.35468964
PH010540;06400157;10.40097128;-75.47093511
PH010574;06400154;10.41010208;-75.49159678
PH010584;06400154;10.41348475;-75.49401542
PH010626;06400154;10.32706507;-75.4064424
PH010644;06400154;10.31257055;-75.40346736
PH010666;06400153;10.41268933;-75.53487729
PH010737;06400153;10.41241217;-75.51943919
PH010738;06400159;10.40790425;-75.51900277
PH010783;06400158;10.4251566;-75.52071462
PH001619;06400162;10.38341573;-75.50445604
PH001843;06400153;10.25951307;-75.35258268
PH001849;06400153;10.25512648;-75.35283964
PH002416;06400154;10.32667145;-75.4093567
PH002477;06400153;10.36148525;-75.47982362
PH002543;06400154;10.38213433;-75.48350185
PH002761;06400159;10.40463739;-75.51305228
PH002779;06400159;10.40846507;-75.5154597
PH002851;06400159;10.40363608;-75.50895979
PH003029;06400162;10.43546795;-75.52107139
PH003081;06400158;10.4257565;-75.52003805
PH003133;06400153;10.41267166;-75.51521852
PH003174;06400157;10.38578821;-75.51261917
PH003624;06400159;10.40081168;-75.47378419
PH003655;06400157;10.4011569;-75.47135709
PH003817;06400158;10.37699408;-75.47291876
PH003836;06400162;10.52976828;-75.39270826
PH010306;06400153;10.44476117;-75.3663028
PH010309;06400154;10.38153291;-75.47854722
PH010374;06400161;10.37366261;-75.47828904
PH010380;06400153;10.36813796;-75.48243642
PH010384;06400161;10.39383343;-75.15297985
PH010398;06400162;10.41858331;-75.46101127
PH010400;06400162;10.41617243;-75.46001721
PH010401;06400162;10.53300365;-75.39724016
PH010408;06400153;10.36669204;-75.48405882
PH010415;06400162;10.25752767;-75.33861231
PH010442;06400154;10.3327645;-75.40452772
PH010523;06400159;9.98021713;-75.30084818
PH010555;06400161;10.39584857;-75.14696303
PH010613;06400157;10.40223406;-75.4696952
PH010623;06400158;10.38203615;-75.47092471
PH010627;06400154;10.31226029;-75.40212605
PH010632;06400157;10.0534124;-75.26891012
PH010639;06400156;10.56940207;-75.32558068
PH009765;06400157;10.39668744;-75.49049556
PH009884;06400159;10.00281624;-75.31402734
PH009903;06400156;10.3576049;-75.48434414
PH009921;06400162;10.37655998;-75.49696829
PH009967;06400162;10.41592274;-75.46185494
PH010013;06400158;10.27261719;-75.44177689
PH010082;06400158;10.37754455;-75.46879139
PH010100;06400154;10.33198211;-75.39962415
PH010127;06400158;10.24833342;-75.3543856
PH010132;06400156;10.34600857;-75.48942623
PH010181;06400156;10.56710316;-75.32077478
PH010211;06400159;10.40301413;-75.50786032
PH010250;06400153;10.33712847;-75.40762592
PH010258;06400162;10.37897644;-75.4918689
PH010295;06400157;10.40522459;-75.46200369
PH010316;06400162;10.42813303;-75.53562289
PH010356;06400161;10.39892113;-75.15135092
PH010795;06400161;10.33284293;-75.41507706
PH010806;06400161;10.39120705;-75.13315958
PH010820;06400159;10.39977053;-75.47345701
PH010895;06400156;10.40109158;-75.50021724
PH010901;06400156;10.74382621;-75.26345987
PH010904;06400161;10.37005245;-75.4794139
PH010968;06400157;10.1423934;-75.2299088
PH010981;06400158;10.38902164;-75.45293076
PH010994;06400153;10.39406532;-75.56079179
PH011070;06400157;10.61065822;-75.14323387
PH011077;06400162;10.53809277;-75.40060457
PH011088;06400158;10.37237353;-75.46011737
PH011122;06400156;10.34566221;-75.48928087
PH011132;06400162;10.436305;-75.51964673
PH011208;06400154;10.37982261;-75.48518032
PH011257;06400161;10.47094955;-75.4982065
PH011267;06400162;10.37996391;-75.48826144
PH003954;06400157;10.60772231;-75.14591742
PH003965;06400157;10.61734295;-75.1409093
PH003993;06400157;10.39005811;-75.51749088
PH004030;06400162;10.41236353;-75.46165902
PH004031;06400162;10.40542519;-75.45577991
PH004050;06400154;10.3896112;-75.48584831
PH004057;06400159;10.41108755;-75.45444143
PH004067;06400159;10.40796057;-75.45193729
PH004092;06400159;10.27966809;-75.51444876
PH004151;06400158;10.37284716;-75.46796355
PH004154;06400161;10.38910336;-75.13745393
PH004157;06400161;10.39097028;-75.13830062
PH004169;06400158;10.37557522;-75.46522066
PH004188;06400159;10.40707158;-75.51031396
PH004192;06400161;10.40107219;-75.51105995
PH004202;06400157;10.39907759;-75.51796195
PH004357;06400154;10.40949693;-75.49454959
PH004367;06400158;10.39079166;-75.5036744
PH010734;06400162;10.53326181;-75.39665367
PH010754;06400158;10.42197245;-75.51662654
PH010761;06400161;10.38758717;-75.13939537
PH010778;06400162;10.40715204;-75.45896038
PH010817;06400161;10.47008336;-75.49885154
PH010819;06400157;10.13918906;-75.22606719
PH010821;06400161;10.32909036;-75.41351974
PH010828;06400161;10.39032379;-75.13646689
PH010850;06400154;10.40854441;-75.49208185
PH010868;06400154;10.38547251;-75.47927912
PH010869;06400154;10.38320026;-75.48317782
PH010874;06400156;10.38169129;-75.45250378
PH010903;06400161;10.37285338;-75.47801752
PH010909;06400159;10.41152014;-75.44484484
PH010917;06400158;10.52988974;-75.07276901
PH010993;06400161;10.32947927;-75.40975512
PH011001;06400159;10.40940878;-75.47265267
PH010358;06400153;10.41621298;-75.5403461
PH010397;06400162;10.43032713;-75.53237091
PH010446;06400154;10.35535375;-75.4988148
PH010461;06400162;10.384199;-75.49342275
PH010479;06400161;10.38856533;-75.1409453
PH010506;06400156;10.56811361;-75.32967638
PH010605;06400157;10.41520832;-75.4633582
PH010610;06400157;10.39674464;-75.46938431
PH010618;06400153;10.39387051;-75.47335311
PH010643;06400154;10.31228569;-75.40073298
PH010687;06400158;10.42298925;-75.51748956
PH010695;06400161;10.32720799;-75.42321281
PH010704;06400154;10.36990541;-75.49871841
PH010716;06400161;10.4844462;-75.49066591
PH010750;06400158;10.25136764;-75.35365186
PH010759;06400158;10.38823214;-75.45307217
PH010763;06400156;10.37941847;-75.45304937
PH010814;06400158;10.38605483;-75.50443433
PH011297;06400153;10.36197707;-75.47690476
PH011313;06400153;10.41718913;-75.51934864
PH011341;06400159;10.0034572;-75.31452746
PH011364;06400161;10.37770808;-75.48019409
PH011389;06400162;10.44133202;-75.52400379
PH011408;06400158;10.39503731;-75.50262794
PH011447;06400161;10.40268376;-75.51046114
PH011474;06400156;10.38117245;-75.45171201
PH011493;06400158;10.38385129;-75.46988904
PH011514;06400153;10.36779278;-75.48498746
PH011552;06400162;10.41705859;-75.4593008
PH011621;06400153;10.36840619;-75.47871359
PH011626;06400154;10.32265227;-75.40688906
PH011628;06400162;10.25424471;-75.33579121
PH011636;06400157;10.13858806;-75.2274197
PH011667;06400157;10.14115496;-75.22638259
PH011693;06400153;10.35457002;-75.44237494
PH011716;06400154;10.32391369;-75.40850937
PH004396;06400158;10.2519739;-75.35404935
PH004400;06400153;10.26128637;-75.35575063
PH004401;06400153;10.25333085;-75.35289243
PH004456;06400161;10.47617212;-75.49414348
PH004491;06400159;10.40377671;-75.47401442
PH004507;06400158;10.3916502;-75.50072908
PH004508;06400158;10.39082324;-75.50061991
PH004582;06400159;10.4030929;-75.47733484
PH004619;06400158;10.3957563;-75.49983121
PH004639;06400154;9.95841261;-75.07952121
PH004679;06400159;10.40629899;-75.4777593
PH004739;06400158;10.43792259;-75.51565908
PH004766;06400156;10.20655717;-75.21223778
PH004825;06400162;10.38917685;-75.49210581
PH004850;06400159;10.40038068;-75.47551999
PH004857;06400159;10.40036078;-75.47694776
PH004873;06400156;10.56453104;-75.32245783
PH004904;06400158;10.37964155;-75.47258802
PH011020;06400157;10.14350133;-75.22587162
PH011030;06400159;10.40817973;-75.48959112
PH011059;06400158;10.38437971;-75.46975495
PH011073;06400154;10.446988;-75.2806753
PH011086;06400156;10.34625529;-75.49031418
PH011104;06400162;10.3745807;-75.49456021
PH011166;06400157;10.39243805;-75.5181137
PH011184;06400156;10.73536992;-75.26188374
PH011228;06400159;10.40946629;-75.48517697
PH011247;06400159;10.4124018;-75.44551416
PH011287;06400162;10.43331292;-75.53328329
PH011317;06400157;10.39977983;-75.4704399
PH011326;06400157;10.38864843;-75.51571526
PH011340;06400159;10.00233561;-75.31303224
PH011370;06400159;10.40315244;-75.50860694
PH011375;06400157;10.40583432;-75.46196949
PH011393;06400157;10.41437365;-75.46426887
PH011403;06400156;10.56829444;-75.3265652
PH010843;06400159;10.4100287;-75.47284408
PH010866;06400154;10.38072824;-75.47908902
PH010877;06400156;10.38364694;-75.45525601
PH010907;06400156;10.23584818;-75.19753189
PH010916;06400158;10.37203775;-75.46901026
PH010926;06400157;10.4094551;-75.46321575
PH010931;06400158;10.39110008;-75.45344193
PH010933;06400157;10.6154801;-75.14171977
PH010966;06400156;10.23026022;-75.18440343
PH011055;06400157;10.13943514;-75.22673434
PH011092;06400153;10.41789117;-75.52179918
PH011106;06400157;10.40021908;-75.48400752
PH011109;06400156;10.38783816;-75.45806202
PH011130;06400158;10.39165231;-75.50820208
PH011167;06400157;10.3885154;-75.51427491
PH011217;06400154;10.37557315;-75.49736412
PH011289;06400162;10.41755217;-75.45950467
PH011772;06400154;10.32676074;-75.40556206
PH011777;06400154;10.38028969;-75.47909783
PH011781;06400158;10.27224;-75.43782999
PH011789;06400153;10.39374708;-75.47419665
PH011840;06400153;10.36153343;-75.47816009
PH011847;06400153;10.38773972;-75.4715236
PH011916;06400157;10.1407924;-75.22910647
PH011918;06400158;10.27219883;-75.44520719
PH011919;06400153;10.54344973;-75.44037603
PH011942;06400157;10.37227729;-75.49016702
PH011959;06400158;10.39440356;-75.5065109
PH011977;06400157;10.40004475;-75.47194306
PH011980;06400162;10.37365021;-75.49307942
PH011999;06400157;10.60875243;-75.14187681
PH012011;06400156;10.3865139;-75.45930073
PH012061;06400161;10.48352666;-75.49050618
PH012064;06400154;10.39278588;-75.4829381
PH004995;06400162;10.37888603;-75.49962699
PH005024;06400153;10.3677068;-75.48313255
PH005106;06400161;10.37379808;-75.47388703
PH005139;06400158;10.49999704;-75.12467484
PH005175;06400156;10.34568563;-75.49279581
PH005239;06400161;10.39499492;-75.51329567
PH005244;06400161;10.38889157;-75.51255156
PH005276;06400161;10.37076463;-75.47737992
PH005381;06400153;10.26394591;-75.34716055
PH005397;06400153;10.25893548;-75.34081459
PH005398;06400153;10.25589961;-75.3465754
PH005405;06400156;10.40943134;-75.49870804
PH005407;06400156;10.40951408;-75.50197313
PH005444;06400157;10.41303656;-75.46367705
PH005469;06400162;10.43241732;-75.52901188
PH005483;06400158;10.27198518;-75.44084992
PH005491;06400158;10.2740028;-75.44382789
PH005506;06400158;10.27209729;-75.44056833
PH011419;06400154;10.32662229;-75.4129838
PH011424;06400157;10.14197851;-75.22909534
PH011436;06400156;10.35982981;-75.48112281
PH011465;06400158;10.43497028;-75.51538151
PH011477;06400156;10.38126333;-75.45586118
PH011618;06400162;10.37515638;-75.49154788
PH011647;06400158;10.49203531;-75.12800007
PH011673;06400153;10.36444254;-75.48104412
PH011728;06400158;10.3785087;-75.46640983
PH011778;06400162;10.40905797;-75.4605895
PH011826;06400161;10.39574386;-75.14954885
PH011828;06400158;10.37664309;-75.47205593
PH011932;06400154;10.3724029;-75.49901367
PH011974;06400157;10.14190693;-75.22876281
PH011983;06400158;10.39035698;-75.5068021
PH012016;06400162;10.43363266;-75.52140221
PH012035;06400156;10.40973097;-75.50027345
PH011298;06400153;10.38671379;-75.47247937
PH011307;06400156;10.20499427;-75.21062907
PH011347;06400159;10.39892385;-75.47625353
PH011351;06400162;10.3812325;-75.4972744
PH011365;06400161;10.32751871;-75.42563082
PH011387;06400158;10.25230314;-75.357075
PH011396;06400162;10.41635527;-75.45961433
PH011405;06400158;10.38201735;-75.47219105
PH011409;06400161;10.32974994;-75.41236701
PH011422;06400154;10.32005429;-75.40619157
PH011445;06400153;10.41029571;-75.51434435
PH011461;06400157;10.61803166;-75.14090136
PH011486;06400154;10.38149518;-75.48397477
PH011527;06400159;10.40079826;-75.47589956
PH011550;06400162;10.37899314;-75.49596906
PH011556;06400154;10.32328576;-75.41146737
PH011596;06400159;10.41292153;-75.4462293
PH011598;06400162;10.53330828;-75.39663021
PH012126;06400157;10.40145208;-75.47220983
PH012156;06400156;10.39014014;-75.49360629
PH012337;06400157;10.4019695;-75.5214653
PH012401;06400153;10.4137103;-75.52119579
PH012559;06400156;10.40821266;-75.49988059
PH012758;06400162;10.53820033;-75.39084864
PH012809;06400153;10.41488203;-75.52373307
PH012811;06400153;10.41432023;-75.5230397
PH012812;06400159;10.40742143;-75.51613143
PH012816;06400159;10.40740452;-75.51607317
PH012900;06400154;10.40920743;-75.49655925
PH012940;06400157;10.41355762;-75.46545426
PH013033;06400157;10.40620671;-75.46338181
PH013115;06400159;10.40269667;-75.47349217
PH013206;06400159;10.41459597;-75.52665766
PH013207;06400159;10.41858298;-75.5306327
PH013267;06400153;10.36833245;-75.4764936
PH005520;06400159;10.420812;-75.52940782
PH005537;06400159;10.40768448;-75.4831445
PH005541;06400159;10.40768179;-75.48409645
PH005613;06400159;10.40772744;-75.47721436
PH005682;06400158;10.43999916;-75.51513542
PH005689;06400161;10.32939596;-75.42317945
PH005701;06400161;10.32923544;-75.41685976
PH005702;06400161;10.32867072;-75.42304997
PH005708;06400161;10.33092754;-75.41643637
PH005723;06400161;10.32768652;-75.42068509
PH005734;06400157;10.40005311;-75.48066576
PH005739;06400159;10.39976353;-75.4779221
PH005759;06400156;10.56484717;-75.32603785
PH005771;06400162;10.53606132;-75.39075456
PH005772;06400162;10.38135415;-75.4993169
PH005903;06400157;10.38746751;-75.52206703
PH005936;06400162;10.41328616;-75.45668653
PH006022;06400157;10.40871776;-75.46297947
PH012038;06400162;10.42726864;-75.53736764
PH012053;06400156;10.38990542;-75.45870155
PH012057;06400161;10.37556203;-75.47529001
PH012060;06400153;10.41547358;-75.53895593
PH012119;06400157;10.3966893;-75.48378234
PH012120;06400157;10.39632978;-75.48029333
PH012157;06400159;9.963505719;-75.28280027
PH012217;06400159;10.41288653;-75.44590641
PH012232;06400161;10.39506378;-75.51418841
PH012254;06400156;10.41010536;-75.50021913
PH012397;06400159;10.40749185;-75.51678466
PH012678;06400157;10.39802227;-75.49227934
PH012786;06400157;10.39487737;-75.52098704
PH012909;06400162;10.25058127;-75.34353387
PH013170;06400157;10.60511608;-75.14032639
PH013193;06400162;10.43593884;-75.53707838
PH013243;06400162;10.25439304;-75.34286319
PH011606;06400161;10.40058216;-75.51104251
PH011617;06400158;10.4912241;-75.13065226
PH011641;06400162;10.41682716;-75.45942725
PH011650;06400156;10.73830507;-75.26100012
PH011695;06400154;10.31168607;-75.40289678
PH011705;06400154;10.38273865;-75.48092771
PH011759;06400159;10.41265573;-75.44573812
PH011762;06400156;10.3623938;-75.48120733
PH011769;06400158;10.37821917;-75.46947733
PH011824;06400154;10.37426561;-75.49675707
PH011834;06400154;10.41208465;-75.49552408
PH011866;06400161;10.4897983;-75.49154642
PH011890;06400157;10.37570324;-75.4845124
